id,word
459,family
459,son
459,loved
459,ones
459,long
459,one
459,end
458,yes
458,first
458,want
458,tell
458,victim
458,family
458,family
458,sorry
458,taking
458,something
458,kids
458,wish
458,could
458,take
458,back
458,change
458,know
458,ca
458,hope
458,find
458,heart
458,forgive
458,please
458,tell
458,love
458,hope
458,forgive
458,family
458,thanks
458,daughter
458,john
458,man
458,thank
458,always
458,tell
458,family
458,love
458,family
458,appreciate
458,always
458,everything
458,ya
458,done
458,tell
458,everyone
458,love
458,remember
458,give
458,love
458,tell
458,okay
458,warden
458,let
458,love
458,go
457,yes
457,know
457,ca
457,right
457,know
457,need
457,love
457,like
457,need
457,take
457,care
457,love
457,like
457,love
457,need
457,take
457,care
457,mom
457,need
457,love
457,like
457,taking
457,time
457,never
457,take
457,see
457,good
457,thank
457,loved
457,love
457,love
457,need
457,take
457,care
457,going
457,know
457,love
457,love
457,love
457,love
457,love
457,love
457,take
457,care
457,may
457,god
457,mercy
457,soul
457,going
457,ready
457,go
457,going
457,feel
456,go
456,back
456,change
456,would
456,nothing
456,sorry
456,love
455,going
455,victim
455,family
455,know
455,took
455,see
455,please
455,forgive
455,god
455,peace
455,love
455,every
455,one
455,forgive
455,heaven
455,wish
455,know
455,loved
455,ones
455,way
455,god
455,could
455,would
455,back
455,bring
455,back
455,loved
455,ones
455,would
455,love
455,every
455,one
455,hope
455,find
455,forgiveness
455,forgiveness
455,god
455,sorry
455,hope
455,find
455,peace
455,god
455,love
455,hate
455,please
455,give
455,forgive
455,hope
455,forgive
455,mom
455,strength
455,good
455,still
455,mom
455,nothing
455,going
455,go
455,jesus
455,way
455,god
455,could
455,heart
455,say
455,goodbye
455,want
455,death
455,life
455,god
455,god
455,mom
455,anything
455,wrong
455,thank
455,warden
455,thank
455,thank
455,god
455,ready
455,go
455,god
455,please
455,take
455,home
455,ready
455,warden
455,thank
455,jesus
455,going
455,mom
453,love
453,heart
453,soul
453,thanks
453,everything
453,make
453,sure
453,right
453,death
453,think
453,continue
453,need
453,fight
453,death
453,warden
453,let
453,thank
453,coming
453,irene
452,yes
452,would
452,like
452,thank
452,family
452,support
452,love
452,would
452,like
452,things
452,got
452,letter
452,happened
452,apologize
452,son
452,told
452,letter
452,told
452,made
452,made
452,took
452,son
452,take
452,peace
452,taking
452,made
452,back
452,family
452,thank
452,got
452,peace
452,heart
452,thank
451,want
451,sorry
451,know
451,sorry
451,put
451,things
451,ca
451,take
451,back
451,sorry
451,going
451,change
451,anything
451,sorry
451,sorry
451,put
451,love
451,man
451,love
451,gon
451,na
451,change
451,anything
451,person
451,years
451,person
451,see
451,today
451,hurt
451,lot
451,people
451,made
451,ca
451,sorry
451,right
451,hurt
451,family
451,let
451,everybody
451,look
451,sister
451,always
451,gon
451,na
451,love
451,love
451,sorry
451,everybody
451,end
451,time
451,move
451,hope
451,peace
451,sorry
451,told
451,sister
451,last
451,words
451,know
451,love
451,know
451,heart
451,love
450,yes
450,sir
450,would
450,like
450,ask
450,forgiveness
450,family
450,understand
450,hope
450,live
450,hate
450,pray
450,lord
450,forgiveness
450,lord
450,amen
449,tell
449,family
449,goodbye
449,ca
449,see
449,keep
449,take
449,care
449,always
449,kids
449,tell
449,thank
449,coming
449,talk
449,talk
449,tell
449,wrong
449,never
449,done
449,anything
449,life
447,ready
446,yes
446,god
446,allah
446,allah
446,allah
446,mother
446,friends
446,would
446,like
446,thank
446,done
446,love
446,faith
446,happy
446,family
446,allah
446,allah
446,want
446,know
446,never
446,family
446,get
446,hurt
446,hope
446,forgive
446,know
446,allah
446,forgive
446,allah
446,go
446,warden
446,love
446,love
445,want
445,tell
445,family
445,love
445,ya
445,tell
445,love
445,tell
445,brother
445,kids
445,live
445,ya
445,gon
445,na
445,ya
445,ready
445,ready
444,sorry
444,never
444,wanted
444,kill
444,family
444,never
444,wanted
444,kill
444,family
444,people
444,sorry
444,way
444,talk
444,never
444,wanted
444,kill
444,brother
444,going
444,got
444,mother
444,family
444,tell
444,heart
444,sorry
444,heart
444,life
444,sorry
444,got
444,family
444,love
444,strong
444,family
444,way
444,way
444,suffering
444,go
444,give
444,please
444,strong
444,lord
444,love
444,sister
444,love
444,please
444,go
444,talk
444,family
444,love
444,family
444,understand
444,love
444,ready
444,warden
444,sorry
444,everybody
444,thank
444,brother
444,hate
444,feel
444,good
444,love
444,family
444,love
444,jesus
444,strong
444,love
444,sister
444,love
444,jesus
444,warden
444,ready
443,family
443,know
443,going
443,get
443,closure
443,tonight
443,wish
443,best
443,ya
443,every
443,day
443,every
443,sorry
443,go
443,mom
443,love
443,ya
443,thank
443,lord
443,shall
443,want
443,still
443,soul
443,right
443,though
443,death
442,yes
442,know
442,pain
442,believe
442,murder
442,right
442,anything
442,bring
442,back
442,ya
442,real
442,love
442,everyone
442,love
442,love
442,stay
442,strong
442,continue
442,fight
442,even
442,say
442,want
442,kill
442,man
442,fight
442,see
442,ya
442,say
441,yes
441,way
441,love
440,yes
440,sir
440,mom
440,son
440,ask
440,peace
440,brother
440,good
440,brother
440,best
440,love
440,ca
440,ya
440,beautiful
440,heart
440,love
440,warden
440,love
440,brother
440,never
440,best
440,love
439,yes
439,sorry
439,done
439,pain
439,suffering
439,caused
439,jesus
439,lord
439,god
438,yes
438,family
438,tell
438,years
438,sorry
438,know
438,hurt
438,family
438,bad
438,sorry
438,even
438,happened
438,sorry
438,truly
438,sorry
438,hurt
438,pain
438,caused
438,hope
438,forgive
438,one
438,day
438,hope
438,move
438,understand
438,thank
438,could
438,life
438,mom
438,sorry
438,love
438,son
438,wanted
438,love
438,friends
438,thank
438,everything
438,ready
438,told
438,years
438,ready
438,tell
438,everyone
438,got
438,take
438,care
438,mom
438,row
438,stay
438,strong
438,love
438,ready
438,warden
437,got
437,hold
437,going
437,hold
437,love
437,statement
436,love
436,may
436,lord
436,peace
436,done
435,yes
435,thank
435,thank
435,god
435,help
435,say
435,statement
435,would
435,like
435,say
435,goodbye
435,mom
435,brother
435,brother
435,sister
435,heart
435,goes
435,going
435,love
435,take
435,heart
435,keep
435,heart
435,thank
435,everyone
435,god
435,everybody
435,ca
435,say
435,let
435,see
435,right
435,father
435,heaven
435,thy
435,name
435,thy
435,come
435,thy
435,done
435,heaven
435,give
435,us
435,day
435,forgive
435,us
435,forgive
435,us
435,us
435,us
435,ever
435,ever
435,amen
435,lord
435,jesus
435,forgive
435,sins
435,please
435,forgive
435,sins
435,remember
434,yes
434,sir
434,want
434,tell
434,mom
434,love
434,thank
434,everything
434,done
434,tell
434,sister
434,love
434,thank
434,everything
434,done
434,hope
434,move
434,love
434,love
434,take
434,care
434,say
434,warden
434,thank
434,sir
433,yes
433,say
433,sorry
433,pain
433,caused
433,family
433,love
433,heart
433,hope
433,forgive
433,pray
433,forgive
433,thank
433,ready
433,go
433,home
433,always
433,really
433,sorry
432,well
432,first
432,want
432,say
432,may
432,ca
432,ca
432,innocent
432,man
432,feel
432,like
432,let
432,life
432,look
432,life
432,apologize
432,kids
432,irene
432,thank
432,long
432,thank
432,tell
432,know
432,wrong
432,ya
432,forgive
431,death
431,row
431,say
431,death
431,row
431,hearts
431,love
431,way
431,understand
431,death
431,row
431,heart
431,want
431,love
431,life
431,life
431,anyone
431,care
431,feel
431,people
431,thing
431,us
431,place
431,stop
431,murder
431,justice
431,ask
431,end
431,death
431,live
431,live
431,lord
431,die
431,die
431,lord
431,christ
431,jesus
431,name
431,may
431,warden
430,statement
430,ever
430,words
430,may
430,warden
429,yes
429,nothing
429,say
429,change
429,forgiveness
429,sorry
429,going
429,change
429,anything
429,hope
429,one
429,day
429,find
429,peace
429,sorry
429,pain
429,caused
429,years
429,nothing
429,else
429,say
429,help
429,love
429,keep
429,going
429,sorry
429,put
429,well
429,ca
429,change
429,hope
429,find
429,peace
429,know
429,love
429,sorry
429,sorry
429,ca
429,change
428,love
428,family
428,thank
428,support
428,stay
428,strong
428,peace
428,love
428,kids
428,see
427,yes
427,love
427,ya
427,love
427,ya
427,love
427,ya
427,told
427,see
427,one
427,day
427,first
427,sister
427,know
427,told
427,john
427,killed
427,kids
427,sister
427,know
427,ya
427,love
427,john
427,man
427,wish
427,would
427,would
427,told
427,come
427,get
427,back
427,kids
427,said
427,would
427,give
427,time
427,want
427,still
427,told
427,come
427,john
427,said
427,come
427,keep
427,kids
427,still
427,go
427,put
427,said
427,john
427,told
427,love
427,care
426,statement
426,family
426,love
426,take
426,care
426,love
426,ya
425,would
425,like
425,say
425,murder
425,would
425,like
425,make
425,statement
425,wife
425,family
425,thank
425,support
425,love
425,thank
425,appreciate
425,thank
425,right
425,warden
425,last
425,statement
425,said
425,love
425,mom
424,yes
424,sir
424,love
424,irene
424,want
424,thank
424,beautiful
424,years
424,love
423,love
423,thing
423,take
423,love
423,take
423,heaven
423,always
423,love
423,love
423,tell
423,love
423,one
423,beautiful
423,pray
423,man
423,go
423,father
423,heaven
423,thy
423,name
423,thy
423,come
423,thy
423,done
423,heaven
423,give
423,us
423,day
423,forgive
423,us
423,forgive
423,us
423,us
423,us
423,ever
423,amen
423,love
423,love
423,one
423,let
423,go
423,warden
422,yes
422,allah
422,allah
422,shall
422,would
422,like
422,give
422,thanks
422,way
422,john
422,would
422,like
422,thank
422,would
422,like
422,thank
422,john
422,back
422,keep
422,real
422,ya
422,always
422,stay
422,real
422,heart
422,love
422,love
422,love
422,ready
421,first
421,like
421,say
421,apologize
421,pain
421,suffering
421,pray
421,lord
421,please
421,forgive
421,family
421,brother
421,love
421,love
421,father
421,love
421,always
421,love
421,take
421,care
421,dad
421,continue
421,pray
421,made
421,peace
421,god
421,please
421,ever
421,love
421,mom
421,love
421,take
421,care
421,love
421,keep
421,take
421,care
421,going
420,got
420,nothing
420,going
420,home
420,hope
420,see
420,ya
420,one
420,day
420,lord
420,mercy
420,soul
420,family
420,stay
420,strong
420,bad
420,see
420,man
420,get
420,something
420,taking
420,like
420,man
420,like
420,going
420,home
420,jesus
420,love
420,ya
420,peace
420,ready
420,sir
420,tell
420,daughter
420,ready
420,warden
419,yes
419,lot
419,done
419,know
419,want
419,closure
419,never
419,john
419,told
419,made
419,keep
419,going
419,john
419,one
419,killed
419,took
419,john
419,never
419,take
419,one
419,done
419,everything
419,helped
419,took
419,still
419,everything
419,could
419,ask
419,helped
419,helped
419,anyone
419,else
419,help
419,told
419,john
419,know
419,got
419,go
419,one
419,time
419,help
419,first
419,heart
419,killed
419,told
419,john
419,back
419,fight
419,two
419,done
419,everything
419,innocent
419,man
419,love
419,ya
417,love
417,stay
417,strong
417,jesus
417,coming
417,back
417,something
417,us
417,see
417,keep
417,really
417,sorry
417,done
417,wish
417,could
417,end
417,could
417,know
417,truth
417,pray
417,find
417,peace
417,lord
417,life
417,find
417,christ
417,hope
417,heart
417,truth
417,going
417,feel
417,tonight
417,christ
417,heart
417,give
417,peace
417,pray
417,find
417,really
417,love
417,love
417,love
417,irene
417,god
417,god
417,lord
417,name
416,yes
416,appreciate
416,everybody
416,love
416,support
416,keep
416,strong
416,thank
416,love
416,love
416,forgive
416,lord
416,ya
416,forgive
416,remember
416,everybody
416,keep
416,heads
416,family
416,keep
416,heads
416,never
416,ya
416,stay
416,strong
416,keep
416,love
416,keep
416,hearts
415,yes
415,would
415,like
415,thank
415,god
415,done
415,life
415,thank
415,family
415,loved
415,ones
415,friends
415,give
415,thanks
415,love
415,heart
415,always
415,love
415,sister
415,keep
415,christ
415,everything
415,going
415,okay
415,keep
415,nothing
415,else
415,love
415,god
415,good
415,would
415,like
415,family
415,heart
415,goes
415,ya
415,know
415,believe
415,going
415,closure
415,tonight
415,god
415,today
415,nothing
415,death
415,family
415,ask
415,god
415,hold
415,would
415,like
415,family
415,john
415,ask
415,forgiveness
415,thank
415,lord
415,jesus
415,christ
415,coming
415,life
415,thank
415,lord
415,jesus
415,coming
415,life
415,thank
415,lord
415,jesus
415,thank
415,lord
415,jesus
414,first
414,want
414,say
414,family
414,sorry
414,hope
414,find
414,heart
414,forgive
414,lord
414,say
414,sorry
414,god
414,bless
414,family
414,ya
414,alright
414,god
414,bless
413,yes
413,know
413,way
413,pain
413,suffering
413,sorry
413,nothing
413,pain
413,caused
413,hope
413,find
413,peace
413,strong
413,ask
413,forgiveness
413,done
413,pain
413,please
413,lord
413,forgive
413,done
413,things
413,ask
413,lord
413,please
413,forgive
413,nothing
413,pain
413,people
413,sorry
413,sorry
413,family
413,love
413,family
413,sorry
413,know
413,long
413,please
413,forgive
413,irene
413,want
413,thank
413,thank
413,sorry
413,ask
413,forgiveness
413,father
413,god
413,ask
413,forgiveness
413,ask
413,forgiveness
413,lord
413,ready
413,go
413,lord
413,thank
413,ready
413,go
413,jesus
413,like
413,want
413,praise
413,let
413,every
413,lord
413,let
413,us
412,love
412,ya
412,forgive
412,ya
412,see
412,get
412,going
411,jesus
411,spirit
411,love
411,appreciate
411,thank
411,okay
411,spirit
411,thanks
411,sir
410,sorry
410,caused
410,pain
410,hope
410,closure
410,ever
410,hate
410,never
410,hate
410,love
410,alright
410,warden
409,shall
407,first
407,would
407,like
407,tell
407,sorry
407,sorry
407,last
407,years
407,wish
407,could
407,know
407,ca
407,know
407,ca
407,give
407,forgiveness
407,okay
407,understand
407,done
407,could
407,family
407,wish
407,could
407,come
407,understand
407,know
407,wrong
407,man
407,take
407,man
407,anything
407,love
407,sorry
407,love
407,love
407,love
407,still
407,believe
406,want
406,know
406,everyone
406,heart
406,soul
406,strength
406,thank
406,today
406,even
406,know
406,death
406,death
406,see
406,beautiful
406,innocent
406,life
406,sorry
406,wish
406,could
406,die
406,tell
406,sorry
406,said
406,want
406,hurt
406,sorry
406,life
406,every
406,life
406,thank
406,part
406,life
406,love
406,may
406,god
406,us
406,may
406,god
406,mercy
406,us
406,ready
406,please
406,hate
406,end
406,statement
405,yes
405,would
405,like
405,family
405,take
405,care
405,let
403,yes
403,sir
403,go
403,first
403,want
403,thank
403,god
403,love
403,thank
403,god
403,love
403,family
403,friends
403,god
403,give
403,though
403,years
403,love
403,care
403,lord
403,lord
403,victim
403,family
403,know
403,hate
403,day
403,goes
403,daughter
403,pray
403,god
403,lord
403,like
403,help
403,pray
403,lord
403,much
403,hurt
403,caused
403,family
403,two
403,see
403,man
403,like
403,hope
403,hearts
403,like
403,know
403,take
403,lord
403,get
403,back
403,want
403,tell
403,got
403,lord
403,heart
403,wanted
403,kill
403,day
403,letter
403,said
403,something
403,god
403,helped
403,forgive
403,move
403,pray
403,day
403,find
403,forgiveness
403,heart
403,know
403,loved
403,one
403,good
403,place
403,sorry
403,done
403,kill
403,also
403,sorry
403,forgive
403,love
403,thank
403,anyone
403,justice
403,thank
403,ready
403,warden
402,god
402,forgive
402,god
402,forgive
402,know
402,years
402,people
402,still
402,give
402,peace
402,god
402,people
402,love
402,guys
402,love
402,guys
402,god
402,give
402,peace
402,love
402,peace
402,ready
401,yes
401,want
401,let
401,know
401,appreciate
401,love
401,support
401,years
401,see
401,get
401,keep
401,heads
401,row
401,thing
401,keep
401,continue
401,fight
401,thing
401,friends
401,friends
401,love
400,could
400,please
400,tell
400,right
400,see
400,want
400,understand
400,something
400,hold
400,want
400,understand
400,please
400,forgive
400,get
400,heaven
400,please
400,forgive
400,going
400,want
400,want
400,even
400,though
400,know
400,love
400,love
400,ya
400,ask
400,ya
400,heart
400,forgive
400,family
400,love
400,suffering
400,mean
400,hurt
400,father
400,love
400,father
400,want
400,understand
400,life
400,goes
400,continue
400,live
400,life
400,life
400,something
400,going
400,want
400,everyone
400,continue
400,live
400,life
400,thank
400,love
400,time
400,god
400,allah
400,allah
400,allah
400,love
399,ya
399,tell
399,family
399,love
399,ya
399,everybody
399,keep
399,love
398,yes
398,would
398,take
398,care
398,give
398,everybody
398,love
398,see
398,father
398,take
398,home
398,ready
398,go
397,yes
397,thank
397,lord
397,friends
397,ones
397,love
397,lord
397,help
397,innocent
397,death
397,row
397,help
397,us
397,innocent
397,help
397,love
397,know
397,going
397,say
397,anything
397,got
397,irene
397,love
397,guys
397,said
397,going
397,tell
397,death
397,ya
397,ca
397,stop
397,go
397,come
397,tell
397,lord
397,love
397,take
397,care
396,love
396,ya
396,gon
396,na
396,ya
395,first
395,every
395,right
395,hate
395,every
395,right
395,want
395,see
395,family
395,see
395,going
395,apologize
395,letter
395,wanted
395,apologize
395,happened
395,right
395,thing
395,good
395,family
395,like
395,good
395,family
395,hope
395,hope
395,forgive
395,family
395,wrong
395,sorry
395,thank
395,dad
395,brothers
395,thank
395,see
395,thank
395,lord
395,jesus
395,spirit
392,yes
392,sir
392,like
392,say
392,love
392,mother
392,brother
392,sister
392,brothers
392,never
392,apologize
392,family
392,mother
392,father
392,never
392,sorry
392,take
392,warden
391,know
391,know
391,say
391,know
391,know
390,yes
390,sir
390,people
390,get
390,every
390,one
390,murder
390,innocent
390,man
390,way
390,god
390,innocent
390,man
390,may
390,god
390,mercy
390,love
390,son
390,daughter
390,ask
390,forgiveness
390,us
390,love
390,please
390,forgive
390,sins
390,murder
390,everyone
390,else
390,let
390,forgiveness
390,please
390,part
390,go
390,warden
390,murder
390,jesus
390,take
390,home
389,would
389,like
389,tell
389,everybody
389,sorry
389,happened
389,bad
389,everybody
389,happened
389,like
389,thank
389,everybody
389,years
389,kids
389,really
389,sister
389,mom
389,brothers
389,sister
389,dad
389,love
389,ya
389,brother
389,need
389,one
389,lord
389,life
389,nothing
389,shall
388,ya
388,know
388,love
388,good
388,good
388,thank
388,coming
388,love
388,thank
388,support
388,going
388,god
388,allah
388,gon
388,na
388,ask
388,dad
388,give
388,brother
388,stay
388,love
388,took
388,long
388,could
388,find
388,know
388,hate
388,stay
388,tell
388,guys
388,death
388,row
388,ca
388,think
388,anything
388,else
388,stay
388,strong
388,put
388,right
388,dad
388,right
388,side
388,mom
388,helped
388,look
388,know
388,ca
388,see
388,anyone
388,something
388,state
388,killing
388,though
388,go
388,going
388,better
388,time
388,let
388,get
388,ready
388,make
386,yes
386,sir
386,tell
386,kids
386,love
386,never
386,tell
386,tell
386,feel
386,bad
386,love
386,always
386,love
386,stay
386,strong
386,take
386,care
386,love
386,ready
386,warden
384,yes
384,want
384,hope
384,get
384,want
384,feel
384,better
384,know
384,else
384,say
384,hurt
384,hope
384,better
384,love
384,love
384,sorry
384,goodbye
384,love
384,irene
384,love
383,know
383,time
383,never
383,want
383,know
383,one
383,going
383,get
383,thank
383,family
383,love
383,every
383,one
383,end
383,together
383,love
383,remember
383,told
383,irene
383,god
383,bless
383,love
383,see
383,side
383,warden
383,murder
381,sorry
381,know
381,man
381,done
381,got
381,good
381,man
381,sorry
381,family
381,better
381,sorry
381,hope
381,best
381,hope
381,love
381,dad
381,done
381,warden
380,yes
380,love
380,mom
380,love
380,love
380,know
380,never
380,hurt
380,everything
380,made
380,mean
380,hurt
380,sorry
379,god
379,would
379,like
379,say
379,family
379,see
379,took
379,father
379,god
379,truth
379,life
379,could
379,bring
379,father
379,back
379,let
379,take
379,see
379,father
379,ask
379,forgiveness
379,told
379,truth
379,life
379,could
379,make
379,happy
379,say
379,see
379,sorry
379,mom
379,home
379,get
378,family
378,first
378,love
378,still
378,wanted
378,know
378,family
378,nothing
378,took
378,life
378,love
378,love
378,want
378,know
378,know
378,feel
378,alright
378,make
378,sure
378,alright
378,love
378,man
378,alright
378,warden
376,family
376,mother
376,love
376,brother
376,sister
376,stay
376,strong
376,know
376,better
376,place
376,ask
376,forgiveness
376,victim
376,family
376,find
376,peace
376,death
376,move
376,lord
376,jesus
376,christ
376,ready
375,yes
375,love
375,know
375,love
375,life
375,wife
375,always
375,stay
375,strong
375,stay
375,strong
375,everybody
375,innocent
375,years
375,continue
375,say
375,innocent
375,let
375,people
375,know
375,love
375,must
375,continue
375,give
375,fight
375,give
375,hope
375,better
375,make
375,love
375,love
375,son
375,love
375,daughter
375,love
375,stay
375,strong
375,love
374,yes
374,would
374,like
374,tell
374,family
374,thank
374,support
374,friends
374,let
374,everyone
374,know
374,must
374,stay
374,strong
374,take
374,care
374,warden
373,yes
373,sir
373,family
373,love
373,much
373,irene
373,love
373,apologize
373,man
373,wanted
373,going
373,going
373,heaven
373,please
373,strong
373,love
373,family
373,pray
373,please
373,find
373,peace
373,heart
373,know
373,may
373,hate
373,lord
373,hate
373,one
373,hope
373,find
373,peace
373,heart
373,know
373,words
373,help
373,truly
373,mean
373,say
373,god
373,bless
373,love
373,going
373,home
373,see
373,son
373,mom
373,love
373,god
373,bless
372,yes
372,would
372,like
372,say
372,two
372,family
372,would
372,like
372,thank
372,home
372,father
372,home
372,would
372,like
372,say
372,family
372,murder
372,son
372,want
372,know
372,murder
372,would
372,ask
372,forgiveness
372,see
372,love
372,guys
372,love
372,guys
371,yes
371,would
371,like
371,make
371,one
371,please
371,sorry
371,pain
371,caused
371,last
371,years
371,family
371,long
371,time
371,sorry
371,ask
371,remember
371,lord
371,us
371,us
371,ask
371,sorry
371,family
371,loved
371,ones
371,sorry
371,pain
371,years
371,things
371,go
371,ask
371,lord
371,bless
371,irene
371,love
371,thank
371,warden
370,yes
370,victim
370,family
370,sorry
370,brother
370,loved
370,one
370,family
370,love
370,keep
370,heads
370,know
370,better
370,place
370,look
370,make
370,sure
370,part
370,family
370,appreciate
370,love
370,apologize
370,loved
370,one
370,way
370,god
370,bless
370,warden
369,sorry
369,always
369,sorry
369,ever
369,made
369,life
369,hurt
369,lot
369,people
369,family
369,sorry
369,always
369,sorry
369,sorry
369,look
369,love
369,one
369,alright
369,sorry
369,sorry
369,love
369,alright
368,yes
368,sir
368,want
368,ask
368,heart
368,forgive
368,know
368,life
368,ask
368,forgive
368,ask
368,lord
368,forgive
368,thank
368,god
368,pain
367,want
367,know
367,love
367,want
367,know
367,love
367,peace
367,know
367,know
367,truth
367,stay
367,peace
367,know
367,truth
367,know
367,peace
367,take
367,long
367,years
367,peace
367,want
367,everyone
367,know
367,murder
367,want
367,everybody
367,know
367,murder
367,going
367,part
367,murder
367,one
367,love
367,know
367,know
367,feel
367,believe
367,kill
367,want
367,peace
367,know
367,move
367,time
367,move
367,know
367,want
367,one
367,loved
367,ones
367,move
367,last
367,long
367,last
367,long
367,peace
367,peace
367,people
367,know
367,god
367,let
367,know
367,got
367,get
367,ready
367,warden
367,love
367,let
367,son
367,know
367,love
366,yes
366,know
366,people
366,find
366,closure
366,things
366,done
366,done
366,words
366,pain
366,suffering
366,years
366,something
366,take
366,back
366,hope
366,today
366,know
366,today
366,hope
366,get
366,peace
366,sorry
366,years
366,get
366,closure
366,would
366,closure
366,back
366,would
366,done
366,years
366,family
366,heart
366,say
366,words
366,mean
366,pain
366,suffering
366,family
366,pray
366,heaven
366,pray
366,find
366,closure
366,strength
366,family
366,everybody
366,words
366,ever
366,heart
366,sorry
366,truly
366,sorry
366,ya
366,take
366,care
366,love
366,ya
366,tell
366,sorry
365,yes
365,sir
365,would
365,like
365,say
365,family
365,alright
365,man
365,happy
365,happy
365,happy
364,yes
364,sir
364,hope
364,peace
364,family
364,wish
364,could
364,bring
364,back
364,ca
364,hope
364,death
364,peace
364,hate
364,stay
364,strong
364,lord
364,forgive
364,sins
364,come
364,let
364,go
364,warden
363,may
363,family
363,love
363,strong
363,take
363,care
363,thanks
363,take
363,care
363,irene
363,thank
363,everything
363,done
363,thank
363,thank
363,love
363,thank
363,people
363,find
363,one
363,going
363,home
363,god
363,thank
363,thank
363,warden
362,yes
362,would
362,like
362,thank
362,friends
362,love
362,many
362,friends
362,family
362,mother
362,father
362,brothers
362,wife
362,love
362,love
362,family
361,yes
361,yes
361,talk
361,everybody
361,want
361,know
361,love
361,sorry
361,life
361,tell
361,family
361,love
361,see
361,heaven
361,come
361,home
361,done
361,love
360,love
360,family
360,stay
360,strong
360,stay
360,strong
360,love
360,love
360,love
360,stay
360,strong
359,yes
359,want
359,thank
359,love
359,support
359,thanks
359,love
359,love
359,done
358,yes
358,would
358,like
358,apologize
358,sister
358,everybody
358,else
358,love
358,hope
358,find
358,forgive
358,hope
358,pain
358,hope
358,lord
358,give
358,peace
358,want
358,know
358,sorry
358,done
358,see
358,side
358,tell
358,much
358,love
358,lot
358,talk
358,mom
358,dad
358,sorry
358,pain
358,talk
358,think
358,got
358,love
358,see
358,side
357,yes
357,sir
357,last
357,years
357,life
357,friends
357,thank
357,support
357,done
357,guys
357,back
357,keep
357,faith
357,stay
357,strong
357,put
357,faith
357,lord
357,many
357,life
357,take
357,wrong
357,everything
357,made
357,god
357,things
357,put
357,faith
357,talk
357,stay
357,real
357,must
357,keep
357,heads
357,stay
357,strong
357,love
357,stay
357,strong
357,thank
355,yes
355,man
355,want
355,know
355,much
355,love
355,want
355,strong
355,get
355,time
355,back
355,keep
355,going
355,let
355,let
355,everybody
355,know
355,love
355,well
355,everyone
355,else
355,family
355,tell
355,love
355,stay
355,strong
355,put
355,words
355,together
355,put
355,together
355,know
355,say
355,hope
355,words
355,give
355,know
355,say
355,want
355,know
355,love
355,stay
355,strong
355,give
355,let
355,everybody
355,know
355,love
355,love
355,always
355,told
355,us
355,may
355,always
355,spirit
355,love
354,yes
354,sir
354,would
354,like
354,apologize
354,victim
354,family
354,caused
354,would
354,like
354,say
354,love
354,praise
354,lord
354,let
354,go
354,warden
353,irene
353,love
353,guys
353,tell
353,family
353,love
353,sorry
353,things
353,done
353,know
353,god
353,forgive
353,keep
353,guys
353,love
352,tell
352,sorry
352,truly
352,sorry
352,pain
352,caused
352,family
352,truly
352,mean
352,love
352,tell
352,love
352,lord
352,shall
352,want
352,still
352,soul
352,name
352,though
352,death
352,mercy
352,shall
352,life
352,lord
352,ever
352,father
352,heaven
352,thy
352,name
352,thy
352,come
352,thy
352,done
352,heaven
352,give
352,us
352,day
352,forgive
352,us
352,forgive
352,us
352,us
352,us
352,ever
352,ever
352,amen
352,right
352,warden
352,let
352,give
352,want
351,yes
351,would
351,like
351,first
351,kill
351,loved
351,one
351,hope
351,one
351,day
351,find
351,wish
351,could
351,tell
351,give
351,love
351,much
351,family
351,friends
351,going
351,sure
351,like
351,murder
351,anything
351,death
351,family
351,friends
351,love
351,even
351,though
351,die
351,love
351,never
351,die
351,lord
351,spirit
351,thank
351,thank
350,yes
350,sir
350,victim
350,family
350,hope
350,know
350,hope
350,love
350,know
350,love
350,thank
350,back
350,life
350,thank
350,love
350,love
350,much
350,thank
350,much
350,statement
347,would
347,like
347,say
347,victim
347,family
347,sorry
347,say
346,goes
346,today
346,good
346,day
346,die
345,yes
345,victim
345,family
345,want
345,thank
345,family
345,friends
345,everything
345,wife
345,thank
345,love
345,thanks
345,friends
345,helped
345,get
345,still
345,thank
345,warden
344,yes
344,want
344,thank
344,friends
344,family
344,support
344,years
344,want
344,apologize
344,victim
344,family
344,pain
344,caused
344,everyone
344,keep
344,heads
344,stay
344,strong
343,yes
343,sir
343,love
343,appreciate
343,support
343,love
343,father
343,father
343,appreciate
343,support
343,peace
343,love
343,lord
343,ready
343,warden
342,yes
342,would
342,like
342,victim
342,family
342,forgiveness
342,still
342,want
342,ask
342,jesus
342,heart
342,sorry
342,pain
342,caused
342,thank
342,forgiveness
342,sorry
342,going
342,love
342,give
342,everybody
342,love
342,give
342,everybody
342,love
342,mother
342,love
342,love
342,irene
342,see
342,side
342,friends
342,death
342,row
342,helped
342,love
342,support
342,going
342,home
342,stay
342,strong
342,stay
342,strong
341,yes
341,sir
341,warden
341,okay
341,way
341,long
341,want
341,tell
341,die
341,two
341,put
341,see
341,heaven
341,warden
340,want
340,apologize
340,sorry
340,made
340,lot
340,life
340,things
340,many
340,ca
340,take
340,back
340,sorry
340,forgiveness
340,know
340,love
340,mom
340,dad
340,family
340,thank
340,everything
340,jesus
340,thank
340,love
340,thank
340,thank
340,jesus
340,love
339,yes
339,sir
339,irene
339,thank
339,love
339,right
339,warden
339,ready
338,yes
338,sir
338,would
